ปี,เดือน,ประเภทการทำการประมง,เครื่องมือ,ขนาดเรือ,พื้นที่ทำการประมง,ชนิดสัตว์น้ำ,ปริมาณ(ตัน),มูลค่า(พันบาท)
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาลัง,277,20041
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาอินทรี,3,542
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาโอดำ,18,1066
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาโอลาย,16,821
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาทูแขก,35,1067
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาแข้งไก่,16,618
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาสีกุน,266,10364
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาสีกุนตาโต,68,3545
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาหลังเขียว,680,11223
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาน้ำดอกไม้,35,1961
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาจวด,33,1538
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาปากคม,16,516
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาดาบเงิน,1,82
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลากะพงแดง,4,603
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาเลยหน้าดิน,116,4689
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาเลยผิวน้ำ,65,2628
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาเป็ด,1420,13040
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,หมึกกล้วย,42,9130
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทู,4,302
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาลัง,528,38201
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาอินทรี,3,542
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาดาบลาว,1,62
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาโอดำ,181,10719
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาโอลาย,181,9287
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาโอแกลบ,186,7113
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาโอหลอด,63,2235
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทูแขก,2039,62152
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาแข้งไก่,105,4059
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาสีกุน,124,4831
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาสีกุนตาโต,410,21377
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาหลังเขียว,239,3944
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาจะละเม็ดดำ,1,205
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาน้ำดอกไม้,14,784
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลากระโทงแทงร่ม,4,240
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทูน่าท้องแถบ,130,7800
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทูน่า,1,60
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาปากคม,10,322
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาดาบเงิน,2,165
2566,กรกฎาคม,พาณิชย์,อวนล้อมจับ,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลากะพงแดง,14,2108
